hom_count,illicit_resources,pop_slums,gini,corruption,pko_troops,pko_police,total_deaths,year,country_id
1436,1,34.78025356132602,40.409810650895224,-0.12267748818011717,0,0,710,2012,775
1238,1,27.25256774808737,40.706796877659635,0.18526825037911948,0,0,710,2013,775
1230,1,41,28.172316652315125,-0.03456688105355793,0,0,710,2014,775
1152,1,32.50477500358312,38.1,0.3762109565799751,0,0,710,2015,775
1198,1,56.5999984741211,39.10441056622931,-0.03210751559648667,0,0,710,2016,775
1118,1,19.369029485888113,35.788604621766034,0.1709015977892457,1501,0,64,1993,645
1267,1,59.757108085641306,38.17675074525916,0.09136238670942722,10756,0,66,1994,645
149,1,37.9000015258789,38.48899728158112,0.13318200685672751,11754,0,1780,2018,652
183,0,49.08227384343047,29.4313664753936,0.40748563647581604,149450,0,631,2008,660
145,0,32.88578593279148,38.20814187519638,0.38394478621104766,147225,0,631,2009,660
163,0,87.8875154432614,29.23602644193471,0.46975391890109863,141080,0,631,2010,660
168,0,91.7860402294501,31.8,0.6165950912045347,144641,0,631,2011,660
194,0,60.464546255545386,30.173672599202728,0.3275700468843955,139971,0,631,2012,660
236,0,73.8410198961547,29.723066457023034,0.38703371850843343,129139,0,631,2013,660
240,0,53.0999984741211,36.93127602678371,0.6768470225609831,113330,0,631,2014,660
231,0,94.91134083615681,42.8859330755289,0.7545790392085896,125553,0,631,2015,660
235,0,62.10110157568393,33.395301251171894,0.4574650829587973,126859,0,631,2016,660
246,0,63.11697957017208,37.46394978970233,0.4588186129142714,116123,0,631,2017,660
171,0,61.0999984741211,42.21228948212452,0.4829582091279587,125723,0,631,2018,660
1041,1,20.977804910194237,34.86823226538011,0.0803689691564708,0,0,909,2000,775
764,1,62.19101760975599,42.968771720930754,0.2184093660768832,0,0,1095,2003,775
743,1,17.14848455765059,31.188654115546427,-0.07928064253735576,0,0,1105,2004,775
749,1,58.578264970683804,33.59847125979804,-0.01310106480994444,0,0,1194,2007,775
879,1,39.72908276816777,34.53236322365699,0.022023945362408814,0,0,1246,2009,775
1436,1,48.19349296695217,31.528594019083275,0.00885269180234799,0,0,1387,2012,775
1230,1,41,33.55287648044656,-0.06966548381082224,0,0,1460,2014,775
1198,1,56.5999984741211,34.794938402718046,0.07701929983434083,0,0,1561,2016,775
8153,0,81.77150549931665,48.62331804182576,0.44017352820475397,0,0,40567,2012,530
841,1,62.34698120048064,31.272069057309988,-0.11388623424292557,0,9,7052,2007,790
892,1,42.31959065422105,39.141587418297874,0.13228112536377984,0,29,7052,2008,790
806,1,48.570283336772,48.18873996739033,0.4631024893815422,0,0,7057,2009,790
813,1,58.0999984741211,32.8,0.045144819180294976,0,0,7057,2010,790
679,1,47.88028512493177,50.50985130791182,0.24496720725416754,0,0,7057,2011,790
642,1,80.7437218574351,36.84542336402603,0.14106833687176124,0,0,7057,2012,790
606,1,62.82958592225617,40.000923508742055,-0.04405714141707934,0,0,7057,2013,790
558,1,54.2999992370605,36.595581849354545,0.08350023759961679,0,0,7057,2014,790
627,1,51,31.026249053968822,-0.010827143343010992,0,0,7057,2016,790
1397,0,49.22679388049865,39.28062704234441,0.7363672774831163,693,0,839,1992,645
1118,0,20.748352936611056,34.60539836914966,0.6991597481297745,1501,0,839,1993,645
1267,0,44.94664893688107,47.73929372394544,0.7775990817104745,10756,0,839,1994,645
4596,0,24.237193821538074,30.002648563812187,0.4648556656849733,2654,0,1395,2008,645
4452,0,13.545234781295772,43.247775253409756,0.5406462156298694,2654,0,1395,2008,645
144,0,42.31160956521324,26.505604553567508,0.3021962476648378,2654,0,1395,2008,645
2554,0,15.236030905403915,33.38996121287008,0.5605129607595407,2660,0,1395,2009,645
2458,0,55.69615517929955,38.612566690582234,0.46835159270003546,2660,0,1395,2009,645
96,0,27.10725243331298,31.529239588588318,0.33685434639177814,2660,0,1395,2009,645
2691,0,52.7999992370605,39.913679570892,0.5964747387408064,2653,0,1395,2010,645
2553,0,52.7999992370605,30.756266119502328,0.4841100074367438,2653,0,1395,2010,645
138,0,52.7999992370605,34.602560934004536,0.7304798494723926,2653,0,1395,2010,645
2634,0,45.223119533556314,45.021683378480056,0.8073230616040372,3104,0,1395,2011,645
2518,0,50.23034036774699,35.83859938313861,0.5123386838190056,3104,0,1395,2011,645
116,0,55.58341731603371,33.455385556146844,0.45517569964881577,3104,0,1395,2011,645
2697,0,50.721656851298974,29.5,0.39920654272067957,4220,20,1395,2012,645
2594,0,32.39571097733654,29.5,0.46297567817408913,4220,20,1395,2012,645
103,0,75.12099079096217,29.5,0.4873503293255199,4220,20,1395,2012,645
3339,0,46.17738367501542,44.408959491265165,0.7667586854664694,3159,30,1395,2013,645
3228,0,6.217720150102018,38.57516817491005,0.4520057832763017,3159,30,1395,2013,645
111,0,25.713794626365594,38.211513241648404,0.5793054693395113,3159,30,1395,2013,645
3029,0,47.2000007629395,27.685492289370483,0.17667637814091028,2915,30,1395,2014,645
8153,0,115.98212525434562,58.66982220158381,0.45439977939582465,0,0,43327,2012,530
376,1,46.38133828526905,34.444825326403404,-0.003714413156730434,0,127,6997,2009,516
347,1,23.881833662738327,34.00310442087394,-0.001164562789272544,0,95,6997,2010,516
349,1,46.47639536016114,39.62319826104195,0.07350712220133093,0,0,6997,2011,516
500,1,48.81038767271479,34.03389983694579,0.16120076390864896,0,10,6997,2012,516
520,1,49.86399733525336,38.6,-0.06886860779412532,0,0,6997,2013,516
635,1,48.5999984741211,32.86330733362098,-0.09137383832120174,0,0,7248,2016,516
1511,1,61.79422649092395,38.14138114873359,0.07883762032307172,105567,9682,30,2007,625
1702,1,101.88467148015152,24.716572855458132,0.32742903485116137,204533,31712,30,2008,625
12237,1,50.25802753167085,49.7,0.762,0,220,20106,2017,100
1617,1,62.90637046429238,44.7,0.165,0,0,5821,2011,135
1968,1,45.169953541304814,44.4,0.165,0,0,5821,2012,135
2013,1,62.89701621623513,43.9,0.165,0,0,5824,2013,135
2076,1,34.2000007629395,43.1,0.165,0,0,5830,2014,135
2247,1,53.97363556287853,43.4,0.165,0,0,5839,2015,135
2435,1,33.7999992370605,43.6,0.099,0,0,5849,2016,135
2487,1,53.77626931025236,43.3,0.121,0,0,5856,2017,135
269,1,16.501229629002186,35.26925171329723,0.038463972809543306,0,0,965,2015,471
276,1,35.7999992370605,39.891167744149854,0.2346186647534064,0,0,965,2016,471
341,1,16.0493072006538,38.31847717212109,0.055251349377041126,0,0,965,2017,471
429,1,76.19038856980181,33.23120928697461,0.3076785566971395,74594,15223,545,1992,811
793,1,19.450256034108563,27.591828873305033,-0.14506399028624503,0,0,1578,1998,811
581,1,68.4564481476066,42.0937117864673,0.23774211522728342,0,0,1578,1999,811
571,1,34.729940827660194,30.89004861367011,-0.04516414951804504,0,0,1578,2000,811
407,1,13.20550561541333,34.06390594831684,-0.026903073858196236,0,0,1578,2001,811
425,1,32.01092472857921,39.93606290166656,0.14254273819134056,0,0,1578,2002,811
509,1,38.81052787557202,35.398626773289344,0.018156389061494943,0,0,1578,2003,811
511,1,43.40264131396526,39.09821443194151,0.19579305699312655,0,0,1578,2004,811
448,1,78.9000015258789,33.60444482595529,-0.09144734575905314,0,0,1578,2005,811
400,1,34.42309607479426,28.701208266742025,-0.013308293320919068,0,0,1578,2006,811
393,1,59.15399164289301,28.835441187107175,-0.04007681693631224,0,0,1578,2007,811
333,1,15.936281540183007,41.404134552395874,-0.15138654422026335,0,0,1578,2008,811
331,1,52.13566814523257,44.51376361421267,0.20143835086854703,0,0,1578,2009,811
331,1,82.77064808078423,38.434984647057604,0.044420163296347764,0,0,1578,2010,811
268,1,52.40152917282381,42.699393134993855,0.07470434188965278,0,0,1578,2011,811
8707,1,11.630399694024817,39.173524186543055,0.38098919862805247,0,0,219,1991,840
8293,1,36.544613623021064,35.60610529441786,0.3380053574184041,0,0,219,1992,840
1614,0,21.06922914508813,35.4,0.4918500636101085,0,0,446,1995,780
1775,0,46.39470854083254,35.09743725389255,0.578822388628573,0,0,446,1996,780
1851,0,100.97753900431242,30.820363992178667,0.34410092002227255,0,0,446,1997,780
1919,0,0.4165715069645941,37.38463235265122,0.5753685399822261,0,0,446,1999,780
1310,0,35.42549422813606,47.621279684507314,0.5423509046153842,0,0,446,2003,780
1377,0,31.4497150758459,45.02941727632408,0.8697858228957538,0,0,446,2004,780
1219,0,38.27556391958979,38.35199370620279,0.5115786810108811,0,0,446,2005,780
2044,0,27.165959350328983,39.7,0.4686686318852096,0,0,446,2006,780
2002,0,36.428206582294706,36.09068717644434,0.6718742333300926,0,0,446,2008,780
1099,0,17.546084563900546,36.1,0.3705026096641263,0,0,446,2009,780
763,0,31.363888118338494,44.06233186472434,0.6631416841590051,0,0,446,2010,780
732,0,22.013294479513412,34.34039960663442,0.43418426370717955,0,0,446,2011,780
676,0,56.340505347179715,38.7,0.3720530216348787,0,0,446,2012,780
619,0,62.62049183265823,31.17260275053504,0.3275020604339531,0,0,446,2013,780
553,0,39.27432873570109,34.4023012330381,0.5135615281014654,0,0,446,2014,780
487,0,45.23834521012985,27.50973913210699,0.36177336126367365,0,0,446,2015,780
530,0,40.20643509212021,39.3,0.36275470334807536,0,0,446,2016,780
486,0,44.624845135396676,30.735351507341417,0.6463279163605103,0,0,446,2017,780
514,0,32.23972909713781,37.35512405489876,0.5199719036005989,0,0,446,2018,780
913,1,97.5,25.369936453296752,0.2060721051503713,121567,22307,159,2016,482
2793,1,48.71958898827725,42.29446616270856,0.1840577043999754,0,0,9806,2008,500
3233,1,39.04624324692318,44.2,0.18304238757108543,0,0,9806,2009,500
3160,1,60.0999984741211,43.92098147842965,0.031311148861842164,0,0,9806,2010,500
3753,1,63.60247766535688,45.62124458751244,0.4137430264706844,0,0,9806,2011,500
4066,1,26.359366638139726,41,-0.04395729177844049,0,0,9806,2012,500
3857,1,62.62992295708675,39.35647053131886,-0.0717449743852068,0,0,9806,2013,500
4473,1,53.5999984741211,40.15939886069522,0.09250242929043193,0,0,9806,2014,500
4482,1,47.5,42.8,0.20438925659111792,0,0,9806,2016,500
4735,1,58.66667072175185,36.6885583964955,0.2611135028664789,0,0,9806,2017,500
4497,1,48.2999992370605,42.388913023578496,0.17966227930781778,0,0,9806,2018,500
1511,1,72.70847220636057,32.331802370587425,0.08432723893169003,105567,9682,1010,2007,625
1702,1,135.60313127643317,20.69157881865191,0.5459296248001233,204533,31712,1031,2008,625
651,1,65.34916247420523,27.26240984611198,0.008,0,0,312,1992,200
651,1,25.9528382825397,31.912144967768324,0.008,0,0,329,1992,200
651,1,25.82634939643419,33.25937762626174,0.008,0,0,346,1992,200
651,1,55.637833937970676,35.39628058458465,0.008,0,0,363,1992,200
108,1,26.446700090988067,35.90684783480482,0.008,0,0,312,1992,200
108,1,64.81109470353587,26.52319752350575,0.008,0,0,329,1992,200
108,1,39.733801186686016,34.62872539582589,0.008,0,0,346,1992,200
108,1,84.48451067066375,34.90660696856367,0.008,0,0,363,1992,200
110,1,17.277236077661975,38.153380857261396,0.008,0,0,312,1992,200
110,1,47.51690891022789,36.29839591002551,0.008,0,0,329,1992,200
110,1,20.86538493600928,27.605457085963838,0.008,0,0,346,1992,200
110,1,57.9997675528626,29.29806257977087,0.008,0,0,363,1992,200
869,1,54.97021038250804,32.599750045341196,0.008,0,0,312,1992,200
869,1,55.80308969715583,45.98279753225654,0.008,0,0,329,1992,200
869,1,23.595148653709813,35.240152899172145,0.008,0,0,346,1992,200
869,1,15.126263078730968,39.94601009666344,0.008,0,0,363,1992,200
670,1,40.75531329470067,47.135120533219165,0.008,0,0,378,1993,200
670,1,37.35543233944922,31.25760176902942,0.008,0,0,393,1993,200
670,1,18.00387324239172,41.40773920965098,0.008,0,0,408,1993,200
670,1,40.75904180311037,39.29506563422042,0.008,0,0,423,1993,200
101,1,33.98007589040084,29.400116175279802,0.008,0,0,378,1993,200
101,1,33.86292046965511,34.51652497619911,0.008,0,0,393,1993,200
101,1,37.07252903440654,37.98992659731027,0.008,0,0,408,1993,200
101,1,56.17568963493463,34.12614543313806,0.008,0,0,423,1993,200
114,1,35.030813738448046,32.18546933674912,0.008,0,0,378,1993,200
114,1,33.822879656328546,34.919512871592715,0.008,0,0,393,1993,200
114,1,41.82207933359981,35.784711266787475,0.008,0,0,408,1993,200
114,1,79.64456964328059,38.589459491680586,0.008,0,0,423,1993,200
885,1,71.57275166606175,36.7841453868786,0.008,0,0,378,1993,200
885,1,73.95850092713044,32.64856300418375,0.008,0,0,393,1993,200
885,1,64.69757250625295,38.57971880656677,0.008,0,0,408,1993,200
885,1,71.67482994094011,34.60049273946702,0.008,0,0,423,1993,200
727,1,28.338896113859683,36.1,0.008,0,0,429,1994,200
727,1,54.927189012205375,36.1,0.008,0,0,435,1994,200
727,1,58.13846514389708,36.1,0.008,0,0,441,1994,200
727,1,66.45849470408672,36.1,0.008,0,0,447,1994,200
83,1,47.63977383389974,36.1,0.008,0,0,429,1994,200
83,1,45.405916341701314,36.1,0.008,0,0,435,1994,200
83,1,34.4815736592364,36.1,0.008,0,0,441,1994,200
83,1,48.14971099025603,36.1,0.008,0,0,447,1994,200
109,1,73.3069664519378,36.1,0.008,0,0,429,1994,200
109,1,43.02881971492875,36.1,0.008,0,0,435,1994,200
109,1,42.88234008459716,36.1,0.008,0,0,441,1994,200
109,1,32.519669341706035,36.1,0.008,0,0,447,1994,200
919,1,46.20869291717238,36.1,0.008,0,0,429,1994,200
919,1,57.060761700629975,36.1,0.008,0,0,435,1994,200
919,1,38.639065575934914,36.1,0.008,0,0,441,1994,200
919,1,39.04561741726592,36.1,0.008,0,0,447,1994,200
753,1,30.401334855162574,36.3,0.008,0,0,447,1995,200
22,1,60.874694687007604,36.3,0.008,0,0,447,1995,200
125,1,11.086859365192662,36.3,0.008,0,0,447,1995,200
900,1,53.94936390096379,36.3,0.008,0,0,447,1995,200
679,1,40.59555513742147,37.77346302761041,0.008,0,0,449,1996,200
679,1,30.88846153068696,34.19622529775591,0.008,0,0,451,1996,200
679,1,31.902400258941853,39.37729739466314,0.008,0,0,453,1996,200
679,1,53.32226326955727,36.07970376297617,0.008,0,0,455,1996,200
35,1,45.20909357909097,31.698235435077688,0.008,0,0,449,1996,200
35,1,39.693585165533236,35.46660958307478,0.008,0,0,451,1996,200
35,1,43.80810047851867,30.273007866196963,0.008,0,0,453,1996,200
35,1,29.391560015991725,42.768888235568724,0.008,0,0,455,1996,200
126,1,49.574004398501316,35.70882606119998,0.008,0,0,449,1996,200
126,1,46.08642683479096,37.26573634436369,0.008,0,0,451,1996,200
126,1,68.20247472240906,30.24736158511601,0.008,0,0,453,1996,200
126,1,25.385904397467463,24.500776770330585,0.008,0,0,455,1996,200
840,1,48.29328952109959,36.171497642811374,0.008,0,0,449,1996,200
840,1,56.328049181255565,37.57823151951975,0.008,0,0,451,1996,200
840,1,42.96884231217576,36.58766555016148,0.008,0,0,453,1996,200
840,1,53.424124764225844,27.48848377056111,0.008,0,0,455,1996,200
739,1,44.68776516225574,41.911358313767316,0.008,0,0,458,1997,200
739,1,50.04970022137974,33.870246035641884,0.008,0,0,461,1997,200
739,1,80.95270882117967,34.259229893102,0.008,0,0,464,1997,200
