hom_count,illicit_resources,pop_slums,gini,corruption,pko_troops,pko_police,total_deaths,year,country_id
5913,1,54.93583750151077,50.43586122664662,0.18079863195320003,0,0,4016,1998,840
916,1,37.88206274486796,42.62864817511227,0.2534430268673522,0,0,2117,2001,775
743,1,49.5400795174289,32.91891995270783,0.06753395323215572,0,0,2269,2004,775
791,1,52.19029262562907,40.120240768078375,0.2317386065235432,0,0,2474,2008,775
1436,1,60.286190663414985,35.81699049291787,0.2057806111985482,0,0,2911,2012,775
1238,1,42.64017629302468,40.2069636589036,0.23416161060490404,0,0,2915,2013,775
1230,1,41,31.608843014564265,-0.19244241180120739,0,0,2930,2014,775
1152,1,57.548843564110115,38.1,-0.05811898956125994,0,0,2951,2015,775
1198,1,56.5999984741211,45.509920379574666,0.2915054018510553,0,0,2951,2016,775
5344,1,15.947642181807364,45.3,-0.012832046249792034,0,0,215,1990,800
5586,1,44.81292000111553,36.52593466618423,0.1761921205772846,0,0,215,1991,800
5959,1,14.603854401181994,47.9,0.4184560600176638,0,0,215,1992,800
5482,1,45.3076794979442,32.856065166808065,-0.006094840933454304,0,0,215,1993,800
5006,1,11.52971435042851,43.5,0.2043193197761674,0,0,215,1994,800
4542,1,29.487907803891893,34.77254468089585,-0.22118737286096637,0,0,215,1995,800
4474,1,32.66929330948249,42.9,0.2929145530219178,0,0,215,1996,800
4787,1,41.14229806238088,45.530393923771285,0.2516580365462685,0,0,215,1997,800
5361,1,40.55014596050885,41.5,0.1643239209558803,0,0,215,1998,800
5052,1,36.694647013678605,43.1,0.0641160293279391,0,0,215,1999,800
5142,1,49.224089273530936,42.8,0.025854233154758294,0,0,223,2000,800
5020,1,48.07672695146611,36.21033607130853,0.1387227133157954,0,0,226,2001,800
4538,1,68.71365342549751,41.9,0.08891018026296732,0,0,226,2002,800
6434,1,19.845938671029785,35.344480940156124,0.013304549550413297,0,0,226,2003,800
4273,1,51.43878347566137,42.5,0.07072112374441661,0,0,226,2004,800
4806,1,26,33.67368787768657,-0.0478944239631762,0,0,226,2005,800
4687,1,60.3145939731927,41.8,0.1921757689494506,0,0,226,2006,800
4435,1,24.225342721178023,39.8,0.20272858455980686,0,0,226,2007,800
3974,1,38.038159120640415,40.3,0.0691404381639216,0,0,226,2008,800
3703,1,26.168778262115506,39.6,-0.04821346667017473,0,0,226,2009,800
3654,1,27,39.4,-0.006721980616380352,0,0,233,2010,800
3307,1,41.241904732835515,37.5,-0.006184420601795498,0,0,233,2011,800
3323,1,29.190752425630027,39.3,0.1462647209713461,0,0,233,2012,800
2894,1,32.70667742547953,37.8,0.10780481818509184,0,0,233,2013,800
2649,1,25,37,-0.16452485035759232,0,0,233,2014,800
2387,1,4.853626364089941,36,-0.0232721585403525,0,0,233,2015,800
2229,1,24.6000003814697,36.9,-0.018128543872890784,0,0,233,2016,800
1787,1,29.971107835193166,36.5,-0.022951702748039482,0,0,233,2017,800
1198,0,56.5999984741211,35.911340133702,0.6594858862069343,0,0,175,2016,775
1613,0,64.8651729399672,33.82834886568797,0.24951847154503898,0,0,69,1995,775
1041,0,32.95032699093296,35.25758804785237,0.4621630056242826,0,0,69,2000,775
916,0,37.23489896447202,38.70197077323568,0.5334227422354125,0,0,69,2001,775
814,0,72.93203406201285,38.54664486635586,0.43111446714953594,0,0,69,2002,775
764,0,25.24485762219409,25.129115679893296,0.3335782785363351,0,0,69,2003,775
743,0,56.65774808352617,31.91442707114282,0.4600759171565484,0,0,69,2004,775
676,0,45.5999984741211,34.42018138101593,0.556411150586161,0,0,69,2005,775
777,0,46.065842706456046,35.62106864831393,0.6102285639705383,0,0,69,2006,775
749,0,61.22852304519802,39.1556330907491,0.6429912972931272,0,0,69,2007,775
791,0,43.12011602972872,39.33023251759051,0.4341567384932455,0,0,69,2008,775
879,0,16.931184174032705,42.011752648108725,0.6552066331015445,0,0,69,2009,775
801,0,17.772805541958476,37.24384686235031,0.56383174890021,0,0,69,2010,775
1055,0,44.414918497820025,38.44068995250857,0.5516057653411953,0,0,69,2011,775
1436,0,34.4096445200689,39.20018801689707,0.7429102127442676,0,0,70,2012,775
1238,0,57.8256445665098,35.89840086467032,0.499531532858404,0,0,70,2013,775
1230,0,41,42.52324032115705,0.7208261236986335,0,0,72,2014,775
1152,0,65.19350707075242,38.1,0.5151565410113101,0,0,76,2015,775
1613,1,37.97110509270189,40.01587218933443,0.10357706755526257,0,0,82,1995,775
1041,1,60.819107167898366,34.76008042702798,0.08450318880124601,0,0,82,2000,775
916,1,22.71344258159783,47.30460642756974,0.38549940518147874,0,0,82,2001,775
814,1,60.20242178687785,38.170831114810795,0.055519148180877886,0,0,82,2002,775
764,1,53.57688041081677,38.83312311107292,0.10021211484599227,0,0,82,2003,775
743,1,55.53036228111917,44.324807953027374,-0.017894696395297477,0,0,82,2004,775
676,1,45.5999984741211,39.372725959689646,0.10369163727671875,0,0,82,2005,775
777,1,28.655993060200018,29.128671199820516,-0.11373970428117705,0,0,82,2006,775
749,1,25.612209914082378,33.575292583090494,0.056863941495923415,0,0,82,2007,775
791,1,26.531175692317767,42.36149284553025,0.11367937332741265,0,0,82,2008,775
879,1,39.88323812249504,33.272643723622004,-0.08033405526872808,0,0,82,2009,775
801,1,48.321258103695136,28.34099812019811,0.12459171698463312,0,0,82,2010,775
1055,1,54.23276712783351,42.48868730535477,-0.029170325398501645,0,0,82,2011,775
1436,1,44.11417856002254,39.7244647302728,0.11743634468112626,0,0,82,2012,775
1238,1,48.330587648182984,30.516182837402937,-0.05670956535166771,0,0,85,2013,775
1230,1,41,37.50705939213375,0.14683011182852762,0,0,85,2014,775
1152,1,47.46663080978854,38.1,0.13021086527928666,0,0,85,2015,775
1198,1,56.5999984741211,33.53386060916418,0.27213874375676994,0,0,85,2016,775
46386,1,48.2000007629395,37.73412015118108,0.323340999074024,0,0,653,1995,750
419,1,32.51021649234304,37.407555584350675,0.12107421236968512,0,0,191,2017,670
2046,1,34.83385592547208,37.68689314792848,-0.02922165939478208,0,0,190,1990,775
1613,1,30.166055124583036,45.130835244049536,0.09043725404216203,0,0,190,1995,775
1041,1,36.71983919622869,37.43346967486443,-0.09419348688152887,0,0,190,2000,775
916,1,25.14523740275117,34.84137279025462,0.07457905891275052,0,0,201,2001,775
814,1,65.62585246969883,36.453744778251924,0.2973177526704321,0,0,201,2002,775
764,1,66.35604812479339,28.411994238819553,-0.3071401605455296,0,0,201,2003,775
743,1,36.478157780086285,35.86643720035666,0.062155012935001294,0,0,201,2004,775
676,1,45.5999984741211,40.79907695022985,0.09992756223508363,0,0,201,2005,775
777,1,57.48000346318794,45.854323337601784,0.3070379658161557,0,0,207,2006,775
749,1,3.878137507295058,44.3894978866478,0.020834716811596238,0,0,207,2007,775
791,1,47.31693112805466,38.56570972017575,-0.032216157567841186,0,0,207,2008,775
879,1,19.839239172739898,32.78331281008994,0.05089939872219529,0,0,207,2009,775
801,1,65.42131190551359,30.834562648174977,-0.3088338806300511,0,0,207,2010,775
1198,1,56.5999984741211,36.60608167842909,0.11920434839015032,0,0,1453,2016,775
3619,1,39.777160391936896,41.311232897133564,0.664,0,0,437,1996,90
3998,1,33.92891547697566,42.23914416649271,0.651,0,195,437,1997,90
3310,1,14.40958742470853,43.662888532829115,0.635,0,0,437,1998,90
2655,1,3.740285645988102,57.9899340860061,0.635,0,173,437,1999,90
2904,1,48.0999984741211,54.2,0.613,0,517,437,2000,90
3230,1,59.624508623957055,49.289069323872134,0.613,0,113,437,2001,90
3631,1,64.07518887691006,48.53165417628952,0.593,0,90,437,2002,90
4237,1,44.61538974850024,42.61238684400729,0.593,0,0,437,2003,90
4507,1,43.4798046550321,44.20749253627638,0.593,0,0,437,2004,90
5338,1,42.9000015258789,42.380919986687196,0.564,0,0,437,2005,90
5885,1,23.147101341643406,54.6,0.564,0,0,437,2006,90
5781,1,27.386827084385935,50.41187154300708,0.564,0,0,437,2007,90
6292,1,51.664290914739034,56.27069829434718,0.564,0,0,437,2008,90
6498,1,60.50161130313198,42.21813891017151,0.564,0,0,437,2009,90
5960,1,38.7000007629395,42.23773850352136,0.564,0,0,437,2010,90
5681,1,10.98477646157119,52.418131591492674,0.541,0,0,437,2011,90
5155,1,40.05329353859933,47.01494110193185,0.536,0,0,437,2012,90
5253,1,42.31798440273288,46.154866401920884,0.536,0,0,437,2013,90
4998,1,38.7000007629395,48.3,0.536,0,0,437,2014,90
4778,1,26.518732193293424,40.97241339024734,0.542,0,0,437,2015,90
4520,1,31,37.19810885825827,0.498,0,0,437,2016,90
4410,1,44.09335280444543,45.43328530522057,0.436,0,0,437,2017,90
3881,1,31,39.98954061798505,0.436,0,0,437,2018,90
183,1,84.6467969720035,44.56249802783232,0.20547375248747535,149450,0,152,2008,660
145,1,65.23039058051202,40.50067452968536,0.17639025451190143,147225,0,152,2009,660
163,1,47.96949318061429,34.054869245269344,-0.051238928234860454,141080,0,152,2010,660
168,1,63.99524287222255,31.8,0.1112409469352804,144641,0,152,2011,660
194,1,96.71168510185058,41.02343222356967,0.04456748479872252,139971,0,152,2012,660
236,1,76.29930689549656,32.49059769299682,-0.14335516102978077,129139,0,152,2013,660
240,1,53.0999984741211,36.996623141875006,-0.07167953929158247,113330,0,152,2014,660
231,1,64.2432603612641,31.941084598998074,-0.017962042190238003,125553,0,152,2015,660
235,1,52.04595104224169,34.34574473297312,-0.21056247942671255,126859,0,152,2016,660
246,1,70.53727659999365,30.246786622153216,0.100670886582076,116123,0,152,2017,660
171,1,61.0999984741211,38.601847653464155,0.205895790100677,125723,0,152,2018,660
156,1,27.663171463366027,38.1,-0.03783902391697838,0,0,324,1997,666
147,1,84.81879981815564,31.1131267978146,0.25686314275262373,0,0,329,1998,666
137,1,22.063388952374485,35.389956857991436,-0.05571120929054499,0,0,331,1999,666
127,1,35.926354369691225,38.92732124062608,-0.1834750059553721,0,0,3701,2013,666
110,1,17.505189778743393,38.80994616912639,-0.06663568553465962,0,0,5966,2015,666
104,1,37.356809970448126,39,0.23583624591050004,0,0,5973,2016,666
123,1,51.94413019930645,37.91105769272496,0.019015081592281713,0,0,5996,2017,666
49292,1,43.834538556711905,37.539362643554256,0.17629394014096594,0,0,355,1998,750
47781,1,40.02074634759926,40.14326698358265,0.43214247385110816,0,0,357,1999,750
46420,1,23.77912100286772,41.26253299546797,0.13975349183715557,0,0,403,2001,750
45736,1,48.856392022121426,43.74994993193862,0.17635961859108562,0,0,414,2002,750
44331,1,50.42735928759404,42.23996217193252,0.2943518554523604,0,0,415,2003,750
46490,1,22.292615160696645,34.4,0.17857884309933839,0,0,415,2004,750
45095,1,34.7999992370605,36.68392152873959,0.34680269373217143,0,0,425,2005,750
44961,1,9.017728086992193,42.68619174348839,0.36295669140025266,0,0,427,2006,750
45362,1,71.12981879912189,36.45654090705738,0.27229582293985855,0,0,428,2007,750
45999,1,48.59127028951525,32.42660364791794,0.28754825902581027,0,0,428,2008,750
45824,1,31.128552482719286,35.4,0.1815411649847818,0,0,436,2009,750
46460,1,29.3999996185303,48.03082129159152,0.31847887683922205,0,0,437,2010,750
47640,1,37.50833144221912,35.7,0.10458035704147202,0,0,445,2011,750
47478,1,30.73611343601427,37.00883772986161,0.12887064594417702,0,0,451,2012,750
45878,1,10.734103006882794,48.10795079071114,0.23355559605995935,0,0,453,2013,750
47356,1,24,51.03050645311863,0.48008861522332524,0,0,467,2014,750
44373,1,63.25769892784528,33.390090856361425,0.2388033147839679,0,0,467,2015,750
42678,1,35.4000015258789,48.720229914200516,0.31483551770579077,0,0,470,2016,750
41832,1,43.972480190835114,35.0489400021248,0.1409725694678212,0,0,472,2017,750
41651,1,35.2000007629395,45.167351533578596,0.1300438009026078,0,0,477,2018,750
1613,1,67.02123890206373,42.92259474462287,0.23990926340529312,0,0,425,1995,775
1041,1,18.072125053955297,36.49072055050499,0.32287192711359736,0,0,569,2000,775
916,1,49.41935386691568,43.661692734764024,-0.053180166890297254,0,0,590,2001,775
814,1,35.34218166048409,46.718757035311874,0.27363404618624726,0,0,610,2002,775
764,1,26.498638547242983,31.92751631590025,-0.0586058455860656,0,0,615,2003,775
743,1,67.67724015925114,32.899757032457956,-0.2014622036086756,0,0,637,2004,775
777,1,56.32352844672053,39.94008088129978,0.10442573793090021,0,0,675,2006,775
749,1,41.97660297341796,41.364270644993425,0.1296273353155149,0,0,689,2007,775
791,1,73.4169156056955,37.071547448937864,0.0589688876057371,0,0,689,2008,775
879,1,35.977127821885844,32.67915981819039,0.09860887011442826,0,0,689,2009,775
801,1,53.411135851840456,26.2337599471148,-0.14113432141392487,0,0,695,2010,775
1055,1,51.18550944333464,36.23159657681157,0.3531101467025608,0,0,695,2011,775
1436,1,38.80022168619375,45.29801229366283,0.29456268010208836,0,0,710,2012,775
1238,1,43.24891118910596,35.44618990030983,-0.09587232957091976,0,0,710,2013,775
1230,1,41,42.35335273080167,0.1594162727636021,0,0,710,2014,775
1152,1,30.19049240859262,38.1,-0.10451685634777455,0,0,710,2015,775
